time,city,Dew_point,Apparent_T,Wind_Chill,Cloudcover,Humidity,P,T,Visibility,Wind_Dir,Wind_Speed
2015-09-14T00:00:00,San Francisco,58,60,60,100,92,1008,60,10,WSW,8
2015-09-14T03:00:00,San Francisco,56,56,56,99,91,1007,58,10,SW,9
2015-09-14T06:00:00,San Francisco,55,56,56,100,91,1007,58,10,SW,10
2015-09-14T09:00:00,San Francisco,57,59,59,100,90,1008,62,10,SW,11
2015-09-14T12:00:00,San Francisco,60,64,64,86,87,1009,66,10,SW,12
2015-09-14T15:00:00,San Francisco,62,66,66,73,87,1009,68,10,WSW,12
2015-09-14T18:00:00,San Francisco,61,64,64,100,90,1008,65,10,WSW,12
2015-09-14T21:00:00,San Francisco,58,62,62,100,89,1009,62,10,WSW,11
2015-09-15T00:00:00,San Francisco,55,58,58,99,87,1009,59,10,WSW,9
2015-09-15T03:00:00,San Francisco,53,54,54,100,90,1010,56,10,WSW,8
2015-09-15T06:00:00,San Francisco,53,54,54,100,89,1010,56,10,WSW,8
2015-09-15T09:00:00,San Francisco,53,55,55,100,87,1012,57,10,WSW,8
2015-09-15T12:00:00,San Francisco,53,56,56,100,86,1013,58,10,WSW,10
2015-09-15T15:00:00,San Francisco,54,56,56,100,86,1013,59,10,W,13
2015-09-15T18:00:00,San Francisco,54,55,55,99,86,1012,59,10,W,14
2015-09-15T21:00:00,San Francisco,53,54,54,89,85,1013,57,10,W,13
2015-09-16T00:00:00,San Francisco,53,54,54,82,91,1014,56,10,W,10
2015-09-16T03:00:00,San Francisco,54,53,53,100,96,1015,55,7,W,7
2015-09-16T06:00:00,San Francisco,53,54,54,100,96,1015,55,2,SW,4
2015-09-16T09:00:00,San Francisco,54,56,56,92,91,1017,58,5,S,4
2015-09-16T12:00:00,San Francisco,55,60,60,85,84,1018,62,10,SSW,6
2015-09-16T15:00:00,San Francisco,55,61,61,91,82,1017,63,10,SW,9
2015-09-16T18:00:00,San Francisco,55,59,59,82,86,1016,61,10,SW,10
2015-09-16T21:00:00,San Francisco,55,56,56,97,90,1016,58,10,SW,7
2015-09-17T00:00:00,San Francisco,56,57,57,95,93,1017,58,10,WSW,5
2015-09-17T03:00:00,San Francisco,58,60,60,88,94,1017,60,10,NW,4
2015-09-17T06:00:00,San Francisco,56,59,59,63,90,1017,61,10,N,5
2015-09-17T09:00:00,San Francisco,57,61,61,45,86,1018,65,10,NNW,4
2015-09-17T12:00:00,San Francisco,58,64,64,7,82,1019,66,10,NW,5
2015-09-17T15:00:00,San Francisco,58,64,64,14,82,1018,66,10,WNW,9
2015-09-17T18:00:00,San Francisco,57,63,63,20,82,1016,64,10,WNW,10
2015-09-17T21:00:00,San Francisco,57,62,62,17,85,1016,62,10,NW,8
2015-09-18T00:00:00,San Francisco,58,62,62,16,87,1016,62,10,NW,5
2015-09-18T03:00:00,San Francisco,59,62,62,0,89,1015,62,10,WNW,4
2015-09-18T06:00:00,San Francisco,58,61,61,20,92,1015,61,10,W,3
2015-09-18T09:00:00,San Francisco,57,60,60,60,90,1015,63,10,W,4
2015-09-18T12:00:00,San Francisco,60,64,64,51,85,1015,67,10,W,6
2015-09-18T15:00:00,San Francisco,60,66,66,27,82,1014,68,10,W,10
2015-09-18T18:00:00,San Francisco,59,64,64,27,84,1013,66,10,W,9
2015-09-18T21:00:00,San Francisco,58,62,62,48,89,1012,62,10,W,7
2015-09-19T00:00:00,San Francisco,58,61,61,68,93,1012,61,10,W,5
2015-09-19T03:00:00,San Francisco,58,60,60,17,92,1012,60,10,WSW,3
2015-09-19T06:00:00,San Francisco,54,57,57,45,94,1011,57,7,SSW,2
2015-09-19T09:00:00,San Francisco,55,58,58,46,92,1012,59,5,SSW,2
2015-09-19T12:00:00,San Francisco,60,65,65,23,84,1012,68,10,WNW,3
2015-09-19T15:00:00,San Francisco,69,79,75,16,80,1011,76,10,WNW,6
2015-09-19T18:00:00,San Francisco,69,79,75,26,82,1010,72,10,W,7
2015-09-19T21:00:00,San Francisco,64,70,70,28,87,1010,70,10,WSW,4
2015-09-20T00:00:00,San Francisco,61,66,66,26,90,1011,66,10,SW,4
2015-09-20T03:00:00,San Francisco,64,67,67,0,91,1010,67,10,SSW,3
2015-09-20T06:00:00,San Francisco,64,67,67,0,90,1011,68,10,SSE,2
2015-09-20T09:00:00,San Francisco,67,77,73,0,84,1012,76,10,S,2
2015-09-20T12:00:00,San Francisco,68,80,77,0,74,1013,81,10,NW,3
2015-09-20T15:00:00,San Francisco,68,81,78,13,74,1012,80,10,W,6
2015-09-20T18:00:00,San Francisco,67,78,74,35,78,1011,75,10,W,6
2015-09-20T21:00:00,San Francisco,66,71,71,27,84,1011,71,10,WSW,4
2015-09-21T00:00:00,San Francisco,63,66,66,25,87,1011,66,10,WSW,4
2015-09-21T03:00:00,San Francisco,57,61,61,11,89,1011,61,10,WSW,3
2015-09-21T06:00:00,San Francisco,57,60,60,12,90,1011,60,10,WSW,3
2015-09-21T09:00:00,San Francisco,61,64,64,11,87,1011,67,10,WSW,3
2015-09-21T12:00:00,San Francisco,65,72,71,21,82,1011,75,10,W,5
2015-09-21T15:00:00,San Francisco,67,77,73,46,81,1010,76,10,W,9
2015-09-21T18:00:00,San Francisco,66,73,70,69,87,1009,72,10,W,9
2015-09-21T21:00:00,San Francisco,64,66,66,76,93,1009,66,10,WSW,8
2015-09-22T00:00:00,San Francisco,60,61,61,100,96,1010,62,7,WSW,8
2015-09-22T03:00:00,San Francisco,56,56,56,100,95,1009,58,2,WSW,7
2015-09-22T06:00:00,San Francisco,56,56,56,100,94,1010,57,5,WSW,7
2015-09-22T09:00:00,San Francisco,57,58,58,100,92,1011,59,10,WSW,8
2015-09-22T12:00:00,San Francisco,58,62,62,94,89,1012,62,10,WSW,10
2015-09-22T15:00:00,San Francisco,59,63,63,88,88,1013,64,10,WSW,13
2015-09-22T18:00:00,San Francisco,59,62,62,100,90,1012,62,10,W,13
2015-09-22T21:00:00,San Francisco,58,59,59,100,92,1013,60,10,W,11
2015-09-23T00:00:00,San Francisco,56,58,58,73,90,1014,59,10,W,9
2015-09-23T03:00:00,San Francisco,55,59,59,22,87,1015,59,10,W,8
2015-09-23T06:00:00,San Francisco,55,58,58,28,88,1015,59,10,W,6
2015-09-23T09:00:00,San Francisco,58,62,62,26,85,1016,65,10,W,4
2015-09-23T12:00:00,San Francisco,61,68,68,33,80,1016,71,10,W,5
2015-09-23T15:00:00,San Francisco,63,74,70,40,79,1015,73,10,W,7
2015-09-23T18:00:00,San Francisco,60,68,68,1,76,1014,70,10,W,8
2015-09-23T21:00:00,San Francisco,57,66,66,3,73,1015,66,10,WNW,6
2015-09-24T00:00:00,San Francisco,57,65,65,33,76,1015,65,10,W,6
2015-09-24T03:00:00,San Francisco,57,63,63,100,82,1014,63,10,W,6
2015-09-24T06:00:00,San Francisco,56,62,62,100,81,1014,62,10,W,4
2015-09-24T09:00:00,San Francisco,59,65,65,97,81,1015,67,10,W,4
2015-09-24T12:00:00,San Francisco,63,72,70,62,79,1015,72,10,W,6
2015-09-24T15:00:00,San Francisco,66,77,73,0,80,1014,75,10,W,8
2015-09-24T18:00:00,San Francisco,64,74,71,0,81,1013,72,10,W,9
2015-09-24T21:00:00,San Francisco,64,69,69,0,85,1013,69,10,W,7
2015-09-25T00:00:00,San Francisco,64,68,68,0,87,1013,68,10,W,6
2015-09-25T03:00:00,San Francisco,63,67,67,0,89,1013,67,10,WSW,4
2015-09-25T06:00:00,San Francisco,62,65,65,3,91,1013,66,10,WSW,3
2015-09-25T09:00:00,San Francisco,62,66,66,31,88,1013,69,10,WSW,4
2015-09-25T12:00:00,San Francisco,65,72,71,55,82,1014,73,10,W,6
2015-09-25T15:00:00,San Francisco,67,77,73,18,81,1013,76,10,W,8
2015-09-25T18:00:00,San Francisco,65,74,71,55,83,1012,73,10,W,8
2015-09-25T21:00:00,San Francisco,63,67,67,88,86,1012,67,10,W,7
2015-09-26T00:00:00,San Francisco,59,63,63,58,88,1013,63,10,W,6
2015-09-26T03:00:00,San Francisco,55,56,56,42,90,1014,58,10,W,8
2015-09-26T06:00:00,San Francisco,55,56,56,55,91,1014,57,10,W,7
2015-09-26T09:00:00,San Francisco,58,60,60,98,92,1015,61,10,W,7
2015-09-26T12:00:00,San Francisco,62,66,66,96,88,1015,67,10,W,8
2015-09-26T15:00:00,San Francisco,63,68,68,77,84,1014,69,10,W,10
2015-09-26T18:00:00,San Francisco,62,66,66,52,86,1012,68,10,W,9
2015-09-26T21:00:00,San Francisco,59,63,63,92,88,1011,63,10,W,7
2015-09-27T00:00:00,San Francisco,57,61,61,89,89,1011,61,10,W,6
2015-09-27T03:00:00,San Francisco,58,60,60,93,93,1010,60,7,WSW,6
2015-09-27T06:00:00,San Francisco,58,59,59,100,95,1010,60,2,SW,5
2015-09-27T09:00:00,San Francisco,60,62,62,100,93,1010,63,5,SW,5
2015-09-27T12:00:00,San Francisco,62,65,65,91,90,1011,67,10,WSW,6
2015-09-27T15:00:00,San Francisco,62,66,66,66,86,1010,68,10,WSW,9
2015-09-27T18:00:00,San Francisco,61,65,65,46,88,1010,67,10,WSW,9
2015-09-27T21:00:00,San Francisco,60,63,63,55,92,1010,63,10,WSW,7
2015-09-28T00:00:00,San Francisco,58,60,60,97,93,1011,60,10,WSW,7
2015-09-28T03:00:00,San Francisco,55,55,55,100,94,1011,56,7,WSW,6
2015-09-28T06:00:00,San Francisco,55,55,55,100,96,1011,56,2,WSW,6
2015-09-28T09:00:00,San Francisco,56,57,57,100,94,1012,59,5,WSW,6
2015-09-28T12:00:00,San Francisco,58,61,61,96,89,1013,62,10,WSW,8
2015-09-28T15:00:00,San Francisco,59,63,63,91,88,1013,63,10,W,10
2015-09-28T18:00:00,San Francisco,58,61,61,96,90,1013,62,7,W,10
2015-09-28T21:00:00,San Francisco,57,59,59,100,92,1014,59,5,W,8
2015-09-29T00:00:00,San Francisco,55,56,56,100,93,1014,57,10,W,6
2015-09-29T03:00:00,San Francisco,53,54,54,100,92,1014,55,10,W,6
2015-09-29T06:00:00,San Francisco,53,54,54,100,92,1014,56,10,W,6
2015-09-29T09:00:00,San Francisco,55,56,56,100,91,1015,59,10,W,6
2015-09-29T12:00:00,San Francisco,56,60,60,100,88,1016,61,10,WSW,7
2015-09-29T15:00:00,San Francisco,57,61,61,96,86,1015,62,10,W,9
2015-09-29T18:00:00,San Francisco,56,59,59,91,87,1014,60,10,W,10
2015-09-29T21:00:00,San Francisco,55,56,56,100,90,1015,58,10,W,9
2015-09-30T00:00:00,San Francisco,55,55,55,100,93,1015,57,10,W,7
2015-09-30T03:00:00,San Francisco,54,55,55,100,93,1016,56,10,W,5
2015-09-30T06:00:00,San Francisco,54,55,55,100,92,1016,56,10,W,5
2015-09-30T09:00:00,San Francisco,55,58,58,100,90,1017,59,10,W,5
2015-09-30T12:00:00,San Francisco,56,61,61,100,85,1017,62,10,W,7
2015-09-30T15:00:00,San Francisco,57,62,62,100,84,1016,63,10,W,10
2015-09-30T18:00:00,San Francisco,56,61,61,100,86,1016,61,10,WNW,11
2015-09-30T21:00:00,San Francisco,55,58,58,100,88,1016,59,10,WNW,9
2015-10-01T00:00:00,San Francisco,56,58,58,100,89,1015,59,10,SW,5
2015-10-01T03:00:00,San Francisco,57,61,61,100,89,1014,61,9,SE,2
2015-10-01T06:00:00,San Francisco,57,60,60,100,90,1014,60,10,SSW,2
2015-10-01T09:00:00,San Francisco,58,61,61,99,91,1015,62,10,NW,4
2015-10-01T12:00:00,San Francisco,59,63,63,78,88,1016,65,10,WNW,5
2015-10-01T15:00:00,San Francisco,58,63,63,25,85,1016,66,10,W,9
2015-10-01T18:00:00,San Francisco,57,63,63,3,82,1016,64,10,WNW,10
2015-10-01T21:00:00,San Francisco,57,62,62,2,83,1017,62,10,WNW,9
2015-10-02T00:00:00,San Francisco,56,60,60,37,87,1018,60,10,WNW,7
2015-10-02T03:00:00,San Francisco,55,57,57,100,91,1018,57,10,WNW,4
2015-10-02T06:00:00,San Francisco,54,58,58,86,91,1018,58,10,W,2
2015-10-02T09:00:00,San Francisco,57,61,61,38,88,1018,63,10,W,3
2015-10-02T12:00:00,San Francisco,60,65,65,2,84,1018,67,10,W,6
2015-10-02T15:00:00,San Francisco,59,65,65,10,83,1017,66,10,W,9
2015-10-02T18:00:00,San Francisco,58,63,63,18,84,1015,65,10,W,10
2015-10-02T21:00:00,San Francisco,57,61,61,40,89,1015,61,10,W,8
2015-10-03T00:00:00,San Francisco,58,60,60,72,92,1013,60,10,WSW,5
2015-10-03T03:00:00,San Francisco,59,61,61,62,92,1009,61,10,SW,4
2015-10-03T06:00:00,San Francisco,58,60,60,85,93,1008,61,10,WSW,4
2015-10-03T09:00:00,San Francisco,62,64,64,100,93,1006,65,10,WSW,5
2015-10-03T12:00:00,San Francisco,66,70,70,92,89,1005,68,10,WSW,10
2015-10-03T15:00:00,San Francisco,67,72,72,82,84,1001,66,10,W,17
2015-10-03T18:00:00,San Francisco,65,76,71,62,81,998,72,10,WNW,14
2015-10-03T21:00:00,San Francisco,61,69,69,23,78,997,69,10,NW,5
2015-10-04T00:00:00,San Francisco,59,66,66,46,79,997,66,10,WNW,3
2015-10-04T03:00:00,San Francisco,62,67,67,0,84,998,67,10,WSW,1
2015-10-04T06:00:00,San Francisco,61,65,65,0,84,1000,66,10,SE,3
2015-10-04T09:00:00,San Francisco,59,66,66,0,79,1001,68,10,E,4
2015-10-04T12:00:00,San Francisco,58,68,68,0,70,1003,71,10,SE,4
2015-10-04T15:00:00,San Francisco,61,69,69,17,76,1003,71,10,WSW,6
2015-10-04T18:00:00,San Francisco,61,65,65,47,85,1004,67,10,WSW,8
2015-10-04T21:00:00,San Francisco,60,64,64,44,88,1006,64,10,WSW,5
2015-10-05T00:00:00,San Francisco,59,62,62,41,90,1007,62,10,SW,4
2015-10-05T03:00:00,San Francisco,56,59,59,38,90,1007,59,10,SSW,5
2015-10-05T06:00:00,San Francisco,57,58,58,77,94,1009,59,7,SSW,6
2015-10-05T09:00:00,San Francisco,58,59,59,89,94,1011,62,5,SSW,6
2015-10-05T12:00:00,San Francisco,58,62,62,64,86,1012,65,10,SW,7
2015-10-05T15:00:00,San Francisco,58,63,63,50,83,1012,65,10,WSW,10
2015-10-05T18:00:00,San Francisco,59,62,62,87,89,1013,63,10,WSW,10
2015-10-05T21:00:00,San Francisco,59,61,61,94,93,1014,61,10,WSW,7
2015-10-06T00:00:00,San Francisco,57,58,58,100,94,1016,59,7,WSW,6
2015-10-06T03:00:00,San Francisco,55,56,56,100,95,1016,56,2,SW,5
2015-10-06T06:00:00,San Francisco,54,56,56,100,93,1018,56,5,SSW,3
2015-10-06T09:00:00,San Francisco,55,58,58,100,92,1019,58,10,WSW,4
2015-10-06T12:00:00,San Francisco,56,60,60,91,89,1020,63,10,W,6
2015-10-06T15:00:00,San Francisco,56,60,60,75,87,1020,65,10,W,8
2015-10-06T18:00:00,San Francisco,56,59,59,78,88,1020,61,10,W,8
2015-10-06T21:00:00,San Francisco,56,57,57,83,92,1020,58,10,W,6
2015-10-07T00:00:00,San Francisco,56,57,57,100,94,1020,57,7,W,5
2015-10-07T03:00:00,San Francisco,56,57,57,100,97,1020,57,2,WSW,3
2015-10-07T06:00:00,San Francisco,55,57,57,100,96,1020,57,2,WSW,2
2015-10-07T09:00:00,San Francisco,57,59,59,95,94,1021,60,5,W,3
2015-10-07T12:00:00,San Francisco,58,61,61,73,89,1022,64,10,W,5
2015-10-07T15:00:00,San Francisco,58,62,62,38,85,1021,65,10,W,9
2015-10-07T18:00:00,San Francisco,57,62,62,20,85,1020,63,10,W,9
2015-10-07T21:00:00,San Francisco,56,60,60,18,88,1020,60,10,W,6
2015-10-08T00:00:00,San Francisco,55,57,57,44,91,1020,58,7,WSW,5
2015-10-08T03:00:00,San Francisco,54,55,55,97,95,1020,55,2,WSW,4
2015-10-08T06:00:00,San Francisco,52,52,52,100,97,1020,53,2,WSW,4
2015-10-08T09:00:00,San Francisco,51,53,53,97,94,1020,54,5,WSW,3
2015-10-08T12:00:00,San Francisco,54,58,58,93,87,1021,59,10,WSW,5
2015-10-08T15:00:00,San Francisco,61,66,66,100,84,1020,67,10,W,8
2015-10-08T18:00:00,San Francisco,64,67,67,70,85,1019,68,10,W,7
2015-10-08T21:00:00,San Francisco,65,62,62,8,87,1019,62,10,W,5
2015-10-09T00:00:00,San Francisco,63,56,56,29,90,1019,56,10,W,5
2015-10-09T03:00:00,San Francisco,57,59,59,66,92,1019,59,10,W,5
2015-10-09T06:00:00,San Francisco,57,59,59,69,94,1019,59,7,WSW,4
2015-10-09T09:00:00,San Francisco,60,62,62,98,94,1019,63,5,WSW,5
2015-10-09T12:00:00,San Francisco,63,66,66,83,88,1019,68,10,W,7
2015-10-09T15:00:00,San Francisco,63,69,69,48,84,1018,71,10,W,9
2015-10-09T18:00:00,San Francisco,63,67,67,31,87,1017,68,10,W,9
2015-10-09T21:00:00,San Francisco,62,64,64,34,93,1017,64,7,W,6
2015-10-10T00:00:00,San Francisco,60,61,61,77,96,1017,61,2,W,6
2015-10-10T03:00:00,San Francisco,58,59,59,100,97,1016,59,2,WSW,5
2015-10-10T06:00:00,San Francisco,57,58,58,100,97,1017,59,2,WSW,5
2015-10-10T09:00:00,San Francisco,59,61,61,100,95,1018,62,5,W,5
2015-10-10T12:00:00,San Francisco,62,64,64,98,92,1018,66,10,W,6
2015-10-10T15:00:00,San Francisco,62,65,65,73,89,1018,67,10,W,9
2015-10-10T18:00:00,San Francisco,61,64,64,32,88,1017,65,10,WNW,9
2015-10-10T21:00:00,San Francisco,59,62,62,60,91,1017,62,10,WNW,8
2015-10-11T00:00:00,San Francisco,58,60,60,100,93,1017,60,10,WNW,6
2015-10-11T03:00:00,San Francisco,57,59,59,100,93,1017,59,7,W,5
2015-10-11T06:00:00,San Francisco,57,58,58,100,95,1017,58,2,W,4
2015-10-11T09:00:00,San Francisco,60,61,61,100,94,1017,62,5,W,2
2015-10-11T12:00:00,San Francisco,63,66,66,76,90,1018,67,10,W,4
2015-10-11T15:00:00,San Francisco,63,68,68,30,86,1016,71,10,W,7
2015-10-11T18:00:00,San Francisco,62,66,66,26,87,1016,67,10,W,9
2015-10-11T21:00:00,San Francisco,60,63,63,45,90,1016,63,10,W,7
2015-10-12T00:00:00,San Francisco,59,60,60,100,94,1016,61,7,W,6
2015-10-12T03:00:00,San Francisco,58,58,58,100,98,1015,58,0,WSW,4
2015-10-12T06:00:00,San Francisco,57,58,58,100,97,1016,58,0,SW,3
2015-10-12T09:00:00,San Francisco,60,61,61,99,96,1016,63,3,SW,2
2015-10-12T12:00:00,San Francisco,63,66,66,71,90,1017,68,10,WSW,2
2015-10-12T15:00:00,San Francisco,63,68,68,20,85,1016,71,10,W,6
2015-10-12T18:00:00,San Francisco,64,66,66,14,88,1016,67,10,WSW,6
2015-10-12T21:00:00,San Francisco,65,62,62,0,90,1016,62,10,SW,4
2015-10-13T00:00:00,San Francisco,64,60,60,1,92,1016,60,10,SW,3
2015-10-13T03:00:00,San Francisco,65,67,67,2,93,1015,67,10,SSW,3
2015-10-13T06:00:00,San Francisco,65,68,68,2,92,1015,69,10,S,2
2015-10-13T09:00:00,San Francisco,68,76,72,1,89,1016,75,10,SSW,1
2015-10-13T12:00:00,San Francisco,69,78,75,7,84,1016,78,10,W,3
2015-10-13T15:00:00,San Francisco,68,78,74,46,82,1016,77,10,W,6
2015-10-13T18:00:00,San Francisco,68,76,72,75,85,1016,73,10,WSW,6
2015-10-13T21:00:00,San Francisco,67,70,70,27,90,1016,70,10,WSW,5
2015-10-14T00:00:00,San Francisco,64,66,66,27,92,1017,66,10,WSW,4
2015-10-14T03:00:00,San Francisco,60,63,63,19,91,1016,63,10,WSW,3
2015-10-14T06:00:00,San Francisco,60,62,62,35,92,1016,63,10,WSW,2
2015-10-14T09:00:00,San Francisco,62,65,65,69,91,1016,68,10,WSW,2
2015-10-14T12:00:00,San Francisco,66,71,70,83,86,1017,72,10,W,4
2015-10-14T15:00:00,San Francisco,67,76,72,70,84,1016,74,10,W,7
2015-10-14T18:00:00,San Francisco,65,70,70,96,85,1015,70,10,W,8
2015-10-14T21:00:00,San Francisco,63,67,67,88,89,1015,67,10,W,7
2015-10-15T00:00:00,San Francisco,61,63,63,87,92,1015,63,7,WSW,6
2015-10-15T03:00:00,San Francisco,57,59,59,100,95,1015,59,2,WSW,6
2015-10-15T06:00:00,San Francisco,57,58,58,100,96,1014,59,2,WSW,5
2015-10-15T09:00:00,San Francisco,59,61,61,99,95,1014,62,5,WSW,5
2015-10-15T12:00:00,San Francisco,61,64,64,96,91,1015,65,10,WSW,7
2015-10-15T15:00:00,San Francisco,62,65,65,88,87,1014,66,10,WSW,9
2015-10-15T18:00:00,San Francisco,61,64,64,89,89,1013,65,10,W,9
2015-10-15T21:00:00,San Francisco,60,62,62,100,92,1014,62,10,WSW,7
2015-10-16T00:00:00,San Francisco,58,60,60,99,93,1014,60,10,WSW,6
2015-10-16T03:00:00,San Francisco,57,59,59,100,93,1014,59,10,WSW,6
2015-10-16T06:00:00,San Francisco,57,59,59,100,93,1014,60,10,W,6
2015-10-16T09:00:00,San Francisco,58,61,61,100,92,1014,62,10,W,5
2015-10-16T12:00:00,San Francisco,60,64,64,79,88,1014,65,10,WSW,7
2015-10-16T15:00:00,San Francisco,60,65,65,51,86,1013,67,10,W,10
2015-10-16T18:00:00,San Francisco,60,64,64,85,89,1013,65,10,W,11
2015-10-16T21:00:00,San Francisco,59,62,62,100,92,1014,62,10,W,8
2015-10-17T00:00:00,San Francisco,58,61,61,100,92,1014,61,10,W,7
2015-10-17T03:00:00,San Francisco,57,59,59,100,92,1014,60,10,WSW,6
2015-10-17T06:00:00,San Francisco,57,58,58,100,92,1015,60,10,W,7
2015-10-17T09:00:00,San Francisco,59,61,61,100,91,1015,63,10,W,6
2015-10-17T12:00:00,San Francisco,62,64,64,81,90,1016,66,9,W,7
2015-10-17T15:00:00,San Francisco,62,66,66,37,89,1015,68,10,W,10
2015-10-17T18:00:00,San Francisco,61,64,64,44,89,1015,65,10,WNW,11
2015-10-17T21:00:00,San Francisco,60,62,62,89,91,1015,62,10,WNW,11
2015-10-18T00:00:00,San Francisco,59,60,60,100,94,1016,60,10,WNW,10
2015-10-18T03:00:00,San Francisco,57,57,57,100,95,1015,58,10,WNW,8
2015-10-18T06:00:00,San Francisco,56,57,57,100,93,1015,59,10,WNW,9
2015-10-18T09:00:00,San Francisco,58,59,59,100,92,1016,61,10,WNW,8
2015-10-18T12:00:00,San Francisco,59,62,62,100,89,1017,63,10,W,9
2015-10-18T15:00:00,San Francisco,58,63,63,79,84,1016,65,10,W,11
2015-10-18T18:00:00,San Francisco,58,62,62,58,87,1016,63,10,WNW,13
2015-10-18T21:00:00,San Francisco,58,61,61,100,92,1017,61,10,WNW,11
2015-10-19T00:00:00,San Francisco,57,60,60,100,92,1017,60,10,WNW,9
2015-10-19T03:00:00,San Francisco,57,58,58,100,94,1016,59,10,NW,9
2015-10-19T06:00:00,San Francisco,57,58,58,100,94,1017,59,10,NW,8
2015-10-19T09:00:00,San Francisco,58,61,61,100,92,1017,61,10,NW,6
2015-10-19T12:00:00,San Francisco,59,63,63,84,87,1018,64,10,NW,6
2015-10-19T15:00:00,San Francisco,59,64,64,38,82,1017,66,10,WNW,9
2015-10-19T18:00:00,San Francisco,58,63,63,7,82,1016,64,10,WNW,10
2015-10-19T21:00:00,San Francisco,57,60,60,0,83,1016,60,10,NW,9
2015-10-20T00:00:00,San Francisco,59,58,58,2,86,1016,58,10,NW,6
2015-10-20T03:00:00,San Francisco,59,62,62,7,88,1015,62,10,NW,5
2015-10-20T06:00:00,San Francisco,59,62,62,8,91,1015,63,10,NW,5
2015-10-20T09:00:00,San Francisco,62,66,66,4,88,1015,68,10,NNW,2
2015-10-20T12:00:00,San Francisco,64,72,70,0,81,1015,73,10,WNW,3
2015-10-20T15:00:00,San Francisco,64,73,70,4,81,1014,72,10,WNW,7
2015-10-20T18:00:00,San Francisco,63,67,67,10,85,1013,69,10,W,8
2015-10-20T21:00:00,San Francisco,62,66,66,5,87,1014,66,10,WNW,5
2015-10-21T00:00:00,San Francisco,61,64,64,11,90,1014,64,7,W,3
2015-10-21T03:00:00,San Francisco,60,61,61,26,95,1014,61,2,S,1
2015-10-21T06:00:00,San Francisco,60,61,61,38,96,1014,62,2,E,2
2015-10-21T09:00:00,San Francisco,60,63,63,32,90,1015,65,5,NE,2
2015-10-21T12:00:00,San Francisco,65,77,72,0,77,1015,72,10,ESE,4
2015-10-21T15:00:00,San Francisco,65,72,72,20,78,1014,70,10,WNW,7
2015-10-21T18:00:00,San Francisco,61,65,65,50,87,1014,66,10,W,9
2015-10-21T21:00:00,San Francisco,56,58,58,54,91,1014,59,10,W,6
2015-10-22T00:00:00,San Francisco,56,57,57,100,95,1015,57,7,WSW,5
2015-10-22T03:00:00,San Francisco,57,57,57,100,97,1014,58,2,WSW,5
2015-10-22T06:00:00,San Francisco,56,58,58,100,97,1014,58,2,SW,4
2015-10-22T09:00:00,San Francisco,58,61,61,99,94,1015,61,5,S,2
2015-10-22T12:00:00,San Francisco,62,66,66,65,87,1015,67,10,S,2
2015-10-22T15:00:00,San Francisco,63,69,69,29,82,1014,71,10,WNW,5
2015-10-22T18:00:00,San Francisco,60,64,64,62,86,1014,65,10,W,6
2015-10-22T21:00:00,San Francisco,60,63,63,17,90,1014,63,10,WSW,3
2015-10-23T00:00:00,San Francisco,58,61,61,20,93,1015,61,10,SSW,4
2015-10-23T03:00:00,San Francisco,58,60,60,35,94,1015,60,7,SSW,4
2015-10-23T06:00:00,San Francisco,57,58,58,86,96,1015,58,2,S,4
2015-10-23T09:00:00,San Francisco,60,62,62,99,96,1016,62,5,SSW,4
2015-10-23T12:00:00,San Francisco,64,67,67,99,92,1016,67,10,WSW,4
2015-10-23T15:00:00,San Francisco,65,69,69,98,87,1016,70,10,WSW,6
2015-10-23T18:00:00,San Francisco,63,67,67,90,89,1015,68,10,W,6
2015-10-23T21:00:00,San Francisco,62,64,64,88,94,1016,64,7,WSW,4
2015-10-24T00:00:00,San Francisco,59,60,60,99,95,1016,60,2,WSW,4
2015-10-24T03:00:00,San Francisco,55,58,58,99,95,1016,57,2,SW,3
2015-10-24T06:00:00,San Francisco,55,57,57,100,95,1016,56,2,WSW,3
2015-10-24T09:00:00,San Francisco,56,59,59,100,93,1016,59,5,W,3
2015-10-24T12:00:00,San Francisco,58,62,62,91,88,1017,64,10,WSW,3
2015-10-24T15:00:00,San Francisco,59,64,64,66,84,1015,66,10,W,7
2015-10-24T18:00:00,San Francisco,58,62,62,69,87,1015,64,10,W,8
2015-10-24T21:00:00,San Francisco,56,59,59,100,89,1015,60,10,W,6
2015-10-25T00:00:00,San Francisco,56,58,58,100,91,1016,58,10,W,6
2015-10-25T03:00:00,San Francisco,55,57,57,100,92,1016,58,10,W,5
2015-10-25T06:00:00,San Francisco,55,57,57,100,93,1016,57,10,WSW,4
2015-10-25T09:00:00,San Francisco,57,60,60,100,92,1016,60,10,WSW,4
2015-10-25T12:00:00,San Francisco,59,62,62,79,88,1017,64,10,W,6
2015-10-25T15:00:00,San Francisco,59,63,63,51,87,1017,65,10,W,8
2015-10-25T18:00:00,San Francisco,59,62,62,85,89,1017,63,10,WNW,8
2015-10-25T21:00:00,San Francisco,57,60,60,96,90,1017,60,10,WNW,6
2015-10-26T00:00:00,San Francisco,57,59,59,91,91,1017,59,7,WNW,5
2015-10-26T03:00:00,San Francisco,57,58,58,100,96,1016,58,2,NW,3
2015-10-26T06:00:00,San Francisco,56,58,58,100,95,1016,58,2,WNW,1
2015-10-26T09:00:00,San Francisco,59,60,60,100,94,1016,61,5,SSW,1
